,Date,Time,year,month,day,longitude,name,lat,long
3784,20120529,0,2012,5,29,  83.2W,Beryl,30.6,83.2
3785,20120529,600,2012,5,29,  83.4W,Beryl,30.8,83.4
3786,20120529,1200,2012,5,29,  83.0W,Beryl,31.3,83
3787,20120529,1800,2012,5,29,  82.7W,Beryl,31.7,82.7
3788,20120530,0,2012,5,30,  81.8W,Beryl,32,81.8
3789,20120530,600,2012,5,30,  80.6W,Beryl,32.6,80.6
3790,20120530,1200,2012,5,30,  78.9W,Beryl,33.7,78.9
3791,20120530,1800,2012,5,30,  77.1W,Beryl,34.5,77.1
3792,20120531,0,2012,5,31,  75.1W,Beryl,35.4,75.1
3793,20120531,600,2012,5,31,  72.9W,Beryl,36.3,72.9
3794,20120531,1200,2012,5,31,  70.4W,Beryl,37.1,70.4
3795,20120531,1800,2012,5,31,  67.6W,Beryl,37.8,67.6
3796,20120601,0,2012,6,1,  65.0W,Beryl,38.7,65
3797,20120601,600,2012,6,1,  62.4W,Beryl,39.4,62.4
3798,20120601,1200,2012,6,1,  59.8W,Beryl,39.4,59.8
3799,20120601,1800,2012,6,1,  57.5W,Beryl,38.5,57.5
3800,20120602,0,2012,6,2,  53.2W,Beryl,38.1,53.2
3801,20120617,0,2012,6,17,  68.8W,Chris,28.8,68.8
3802,20120617,600,2012,6,17,  66.9W,Chris,29.3,66.9
3803,20120617,1200,2012,6,17,  65.4W,Chris,30.4,65.4
3804,20120617,1800,2012,6,17,  64.2W,Chris,31.8,64.2
3805,20120618,0,2012,6,18,  63.5W,Chris,33.4,63.5
3806,20120618,600,2012,6,18,  62.8W,Chris,35.1,62.8
3807,20120618,1200,2012,6,18,  62.0W,Chris,36.7,62
3808,20120618,1800,2012,6,18,  61.3W,Chris,38,61.3
3809,20120619,0,2012,6,19,  60.4W,Chris,38.6,60.4
3810,20120619,600,2012,6,19,  59.6W,Chris,39.1,59.6
3811,20120619,1200,2012,6,19,  58.7W,Chris,39.4,58.7
3812,20120619,1800,2012,6,19,  58.0W,Chris,39.5,58
3813,20120620,0,2012,6,20,  56.7W,Chris,38.9,56.7
3814,20120620,600,2012,6,20,  54.7W,Chris,38.3,54.7
3815,20120620,1200,2012,6,20,  52.5W,Chris,38.1,52.5
3816,20120620,1800,2012,6,20,  50.2W,Chris,38.2,50.2
3817,20120621,0,2012,6,21,  47.5W,Chris,38.6,47.5
3818,20120621,600,2012,6,21,  45.5W,Chris,39.5,45.5
3819,20120621,1200,2012,6,21,  43.9W,Chris,40.5,43.9
3820,20120621,1800,2012,6,21,  42.9W,Chris,41.9,42.9
3821,20120622,0,2012,6,22,  42.8W,Chris,43.3,42.8
3822,20120622,600,2012,6,22,  43.9W,Chris,44.5,43.9
3823,20120622,1200,2012,6,22,  45.8W,Chris,44.8,45.8
3824,20120622,1800,2012,6,22,  47.8W,Chris,44.2,47.8
3825,20120623,0,2012,6,23,  48.4W,Chris,42.6,48.4
3826,20120623,600,2012,6,23,  47.4W,Chris,40.9,47.4
3827,20120623,1200,2012,6,23,  45.0W,Chris,40,45
3828,20120623,1800,2012,6,23,  42.5W,Chris,40.5,42.5
3829,20120624,0,2012,6,24,  40.2W,Chris,41.4,40.2
3830,20120624,600,2012,6,24,  38.5W,Chris,42.9,38.5
3831,20120624,1200,2012,6,24,  38.2W,Chris,43.7,38.2
3832,20120623,1200,2012,6,23,  87.6W,Debby,25.5,87.6
3833,20120623,1800,2012,6,23,  87.5W,Debby,26,87.5
3834,20120624,0,2012,6,24,  87.4W,Debby,26.5,87.4
3835,20120624,600,2012,6,24,  87.2W,Debby,27,87.2
3836,20120624,1200,2012,6,24,  86.8W,Debby,27.6,86.8
3837,20120624,1800,2012,6,24,  86.3W,Debby,28,86.3
3838,20120625,0,2012,6,25,  86.0W,Debby,28.3,86
3839,20120625,600,2012,6,25,  85.8W,Debby,28.6,85.8
3840,20120625,1200,2012,6,25,  85.6W,Debby,28.8,85.6
3841,20120625,1800,2012,6,25,  85.3W,Debby,29,85.3
3842,20120626,0,2012,6,26,  85.0W,Debby,29,85
3843,20120626,600,2012,6,26,  84.7W,Debby,28.9,84.7
3844,20120626,1200,2012,6,26,  84.3W,Debby,28.9,84.3
3845,20120626,1800,2012,6,26,  83.7W,Debby,29.2,83.7
3846,20120626,2100,2012,6,26,  83.2W,Debby,29.3,83.2
3847,20120627,0,2012,6,27,  82.7W,Debby,29.4,82.7
3848,20120627,600,2012,6,27,  81.5W,Debby,29.5,81.5
3849,20120627,1200,2012,6,27,  80.3W,Debby,29.5,80.3
3850,20120801,1200,2012,8,1,  46.7W,Ernesto,11.6,46.7
3851,20120801,1800,2012,8,1,  48.2W,Ernesto,12,48.2
3852,20120802,0,2012,8,2,  49.9W,Ernesto,12.4,49.9
3853,20120802,600,2012,8,2,  51.7W,Ernesto,12.7,51.7
3854,20120802,1200,2012,8,2,  53.6W,Ernesto,13,53.6
3855,20120802,1800,2012,8,2,  55.5W,Ernesto,13.2,55.5
3856,20120803,0,2012,8,3,  57.5W,Ernesto,13.4,57.5
3857,20120803,600,2012,8,3,  59.7W,Ernesto,13.6,59.7
3858,20120803,1200,2012,8,3,  61.6W,Ernesto,13.7,61.6
3859,20120803,1800,2012,8,3,  63.3W,Ernesto,13.8,63.3
3860,20120804,0,2012,8,4,  64.8W,Ernesto,13.8,64.8
3861,20120804,600,2012,8,4,  66.4W,Ernesto,13.9,66.4
3862,20120804,1200,2012,8,4,  67.9W,Ernesto,14.2,67.9
3863,20120804,1800,2012,8,4,  69.5W,Ernesto,14.6,69.5
3864,20120805,0,2012,8,5,  71.5W,Ernesto,15,71.5
3865,20120805,600,2012,8,5,  73.8W,Ernesto,15,73.8
3866,20120805,1200,2012,8,5,  76.1W,Ernesto,15,76.1
3867,20120805,1800,2012,8,5,  77.8W,Ernesto,15.1,77.8
3868,20120806,0,2012,8,6,  78.9W,Ernesto,15.2,78.9
3869,20120806,600,2012,8,6,  79.6W,Ernesto,15.4,79.6
3870,20120806,1200,2012,8,6,  80.2W,Ernesto,15.7,80.2
3871,20120806,1800,2012,8,6,  81.2W,Ernesto,16.2,81.2
3872,20120807,0,2012,8,7,  82.2W,Ernesto,16.7,82.2
3873,20120807,600,2012,8,7,  83.3W,Ernesto,17.3,83.3
3874,20120807,1200,2012,8,7,  84.4W,Ernesto,17.8,84.4
3875,20120807,1800,2012,8,7,  85.7W,Ernesto,18.4,85.7
3876,20120808,0,2012,8,8,  87.1W,Ernesto,18.7,87.1
3877,20120808,100,2012,8,8,  87.2W,Ernesto,18.7,87.2
3878,20120808,315,2012,8,8,  87.7W,Ernesto,18.8,87.7
3879,20120808,600,2012,8,8,  88.3W,Ernesto,18.8,88.3
3880,20120808,1200,2012,8,8,  89.6W,Ernesto,18.8,89.6
3881,20120808,1800,2012,8,8,  90.8W,Ernesto,18.8,90.8
3882,20120809,0,2012,8,9,  91.7W,Ernesto,18.8,91.7
3883,20120809,600,2012,8,9,  92.8W,Ernesto,18.7,92.8
3884,20120809,1200,2012,8,9,  93.8W,Ernesto,18.4,93.8
3885,20120809,1615,2012,8,9,  94.6W,Ernesto,18.3,94.6
3886,20120809,1800,2012,8,9,  94.9W,Ernesto,18.2,94.9
3887,20120810,0,2012,8,10,  96.0W,Ernesto,18,96
3888,20120810,600,2012,8,10,  97.2W,Ernesto,17.9,97.2
3889,20120803,600,2012,8,3,  23.1W,Florence,12.2,23.1
3890,20120803,1200,2012,8,3,  24.5W,Florence,12.5,24.5
3891,20120803,1800,2012,8,3,  25.9W,Florence,13,25.9
3892,20120804,0,2012,8,4,  27.3W,Florence,13.5,27.3
3893,20120804,600,2012,8,4,  28.6W,Florence,14.1,28.6
3894,20120804,1200,2012,8,4,  29.9W,Florence,14.7,29.9
3895,20120804,1800,2012,8,4,  31.2W,Florence,15.3,31.2
3896,20120805,0,2012,8,5,  32.5W,Florence,15.8,32.5
3897,20120805,600,2012,8,5,  33.8W,Florence,16.1,33.8
3898,20120805,1200,2012,8,5,  35.0W,Florence,16.2,35
3899,20120805,1800,2012,8,5,  36.2W,Florence,16.2,36.2
3900,20120806,0,2012,8,6,  37.3W,Florence,16.2,37.3
3901,20120806,600,2012,8,6,  38.4W,Florence,16.3,38.4
3902,20120806,1200,2012,8,6,  39.6W,Florence,16.4,39.6
3903,20120806,1800,2012,8,6,  40.9W,Florence,16.5,40.9
3904,20120807,0,2012,8,7,  42.5W,Florence,16.7,42.5
3905,20120807,600,2012,8,7,  44.3W,Florence,16.9,44.3
3906,20120807,1200,2012,8,7,  46.3W,Florence,17.2,46.3
3907,20120807,1800,2012,8,7,  48.5W,Florence,17.6,48.5
3908,20120808,0,2012,8,8,  50.7W,Florence,18,50.7
3909,20120808,600,2012,8,8,  52.9W,Florence,18.4,52.9
3910,20120809,1800,2012,8,9,  43.0W,Helene,13.7,43
3911,20120810,0,2012,8,10,  44.6W,Helene,13.6,44.6
3912,20120810,600,2012,8,10,  46.3W,Helene,13.5,46.3
3913,20120810,1200,2012,8,10,  48.2W,Helene,13.4,48.2
3914,20120810,1800,2012,8,10,  50.5W,Helene,13.4,50.5
3915,20120811,0,2012,8,11,  52.9W,Helene,13.4,52.9
3916,20120811,600,2012,8,11,  55.4W,Helene,13.4,55.4
3917,20120811,1200,2012,8,11,  57.9W,Helene,13.3,57.9
3918,20120811,1800,2012,8,11,  59.9W,Helene,13.3,59.9
3919,20120812,0,2012,8,12,  61.4W,Helene,13.5,61.4
3920,20120812,600,2012,8,12,  63.2W,Helene,13.7,63.2
3921,20120812,1200,2012,8,12,  65.6W,Helene,13.9,65.6
3922,20120812,1800,2012,8,12,  68.0W,Helene,14.1,68
3923,20120813,0,2012,8,13,  70.4W,Helene,14.1,70.4
3924,20120813,600,2012,8,13,  72.7W,Helene,14.1,72.7
3925,20120813,1200,2012,8,13,  74.9W,Helene,14.1,74.9
3926,20120813,1800,2012,8,13,  76.6W,Helene,14.1,76.6
3927,20120814,0,2012,8,14,  78.4W,Helene,14.1,78.4
3928,20120814,600,2012,8,14,  80.1W,Helene,14.1,80.1
3929,20120814,1200,2012,8,14,  81.8W,Helene,14.1,81.8
3930,20120814,1800,2012,8,14,  83.6W,Helene,14.3,83.6
3931,20120815,0,2012,8,15,  85.3W,Helene,14.7,85.3
3932,20120815,600,2012,8,15,  87.0W,Helene,15.2,87
3933,20120815,1200,2012,8,15,  88.6W,Helene,15.7,88.6
3934,20120815,1800,2012,8,15,  89.5W,Helene,16.5,89.5
3935,20120816,0,2012,8,16,  90.5W,Helene,17.5,90.5
3936,20120816,600,2012,8,16,  91.0W,Helene,18.5,91
3937,20120816,1200,2012,8,16,  91.5W,Helene,19.2,91.5
3938,20120816,1800,2012,8,16,  92.6W,Helene,19.3,92.6
3939,20120817,0,2012,8,17,  94.2W,Helene,19.3,94.2
3940,20120817,600,2012,8,17,  95.2W,Helene,19.7,95.2
3941,20120817,1200,2012,8,17,  95.7W,Helene,19.9,95.7
3942,20120817,1800,2012,8,17,  95.9W,Helene,20.3,95.9
3943,20120818,0,2012,8,18,  96.1W,Helene,20.8,96.1
3944,20120818,600,2012,8,18,  96.8W,Helene,21.4,96.8
3945,20120818,1200,2012,8,18,  97.7W,Helene,21.9,97.7
3946,20120818,1800,2012,8,18,  98.7W,Helene,22.5,98.7
3947,20120819,0,2012,8,19,  98.9W,Helene,22.7,98.9
3948,20120815,1200,2012,8,15,  54.6W,Gordon,27.6,54.6
3949,20120815,1800,2012,8,15,  55.1W,Gordon,29.1,55.1
3950,20120816,0,2012,8,16,  55.4W,Gordon,30.5,55.4
3951,20120816,600,2012,8,16,  55.2W,Gordon,31.7,55.2
3952,20120816,1200,2012,8,16,  54.4W,Gordon,32.9,54.4
3953,20120816,1800,2012,8,16,  53.0W,Gordon,33.9,53
3954,20120817,0,2012,8,17,  51.1W,Gordon,34.3,51.1
3955,20120817,600,2012,8,17,  49.1W,Gordon,34.6,49.1
3956,20120817,1200,2012,8,17,  47.0W,Gordon,34.4,47
3957,20120817,1800,2012,8,17,  45.0W,Gordon,34.3,45
3958,20120818,0,2012,8,18,  43.1W,Gordon,34.2,43.1
3959,20120818,600,2012,8,18,  41.5W,Gordon,34,41.5
3960,20120818,1200,2012,8,18,  39.6W,Gordon,34,39.6
3961,20120818,1800,2012,8,18,  37.5W,Gordon,34,37.5
3962,20120819,0,2012,8,19,  35.0W,Gordon,34.3,35
3963,20120819,600,2012,8,19,  32.6W,Gordon,34.7,32.6
3964,20120819,1200,2012,8,19,  30.6W,Gordon,35.2,30.6
3965,20120819,1800,2012,8,19,  28.5W,Gordon,35.7,28.5
3966,20120820,0,2012,8,20,  26.6W,Gordon,36.4,26.6
3967,20120820,530,2012,8,20,  25.1W,Gordon,37,25.1
3968,20120820,600,2012,8,20,  25.0W,Gordon,37.1,25
3969,20120820,1200,2012,8,20,  23.2W,Gordon,37.9,23.2
3970,20120820,1800,2012,8,20,  21.1W,Gordon,38.9,21.1
3971,20120821,0,2012,8,21,  19.3W,Gordon,39.8,19.3
3972,20120821,600,2012,8,21,  17.7W,Gordon,40,17.7
3973,20120821,1200,2012,8,21,  16.6W,Gordon,39.8,16.6
3974,20120820,1200,2012,8,20,  44.8W,Isaac,15.7,44.8
3975,20120820,1800,2012,8,20,  46.8W,Isaac,15.6,46.8
3976,20120821,0,2012,8,21,  48.5W,Isaac,15.2,48.5
3977,20120821,600,2012,8,21,  50.1W,Isaac,14.9,50.1
3978,20120821,1200,2012,8,21,  51.6W,Isaac,15,51.6
3979,20120821,1800,2012,8,21,  53.1W,Isaac,15.2,53.1
3980,20120822,0,2012,8,22,  54.8W,Isaac,15.4,54.8
3981,20120822,600,2012,8,22,  56.6W,Isaac,15.7,56.6
3982,20120822,1200,2012,8,22,  58.6W,Isaac,15.9,58.6
3983,20120822,1800,2012,8,22,  60.4W,Isaac,16.1,60.4
3984,20120823,0,2012,8,23,  62.0W,Isaac,15.7,62
3985,20120823,600,2012,8,23,  63.4W,Isaac,15,63.4
3986,20120823,1200,2012,8,23,  65.0W,Isaac,15.1,65
3987,20120823,1800,2012,8,23,  66.4W,Isaac,15.6,66.4
3988,20120824,0,2012,8,24,  67.8W,Isaac,15.7,67.8
3989,20120824,600,2012,8,24,  69.1W,Isaac,15.4,69.1
3990,20120824,1200,2012,8,24,  70.4W,Isaac,15.7,70.4
3991,20120824,1800,2012,8,24,  71.2W,Isaac,16.6,71.2
3992,20120825,0,2012,8,25,  71.8W,Isaac,17.3,71.8
3993,20120825,600,2012,8,25,  72.7W,Isaac,18.3,72.7
3994,20120825,1200,2012,8,25,  73.9W,Isaac,19.6,73.9
3995,20120825,1500,2012,8,25,  74.5W,Isaac,20.1,74.5
3996,20120825,1800,2012,8,25,  75.2W,Isaac,20.8,75.2
3997,20120826,0,2012,8,26,  76.7W,Isaac,21.8,76.7
3998,20120826,600,2012,8,26,  78.3W,Isaac,22.7,78.3
3999,20120826,1200,2012,8,26,  80.0W,Isaac,23.4,80
4000,20120826,1800,2012,8,26,  81.4W,Isaac,23.7,81.4
4001,20120827,0,2012,8,27,  82.6W,Isaac,24.2,82.6
4002,20120827,600,2012,8,27,  83.6W,Isaac,25,83.6
4003,20120827,1200,2012,8,27,  84.7W,Isaac,25.7,84.7
4004,20120827,1800,2012,8,27,  85.7W,Isaac,26.3,85.7
4005,20120828,0,2012,8,28,  86.7W,Isaac,26.8,86.7
4006,20120828,600,2012,8,28,  87.6W,Isaac,27.4,87.6
4007,20120828,1200,2012,8,28,  88.3W,Isaac,28,88.3
4008,20120828,1800,2012,8,28,  88.8W,Isaac,28.6,88.8
4009,20120829,0,2012,8,29,  89.4W,Isaac,28.9,89.4
4010,20120829,300,2012,8,29,  89.7W,Isaac,29,89.7
4011,20120829,600,2012,8,29,  90.0W,Isaac,29.1,90
4012,20120829,800,2012,8,29,  90.2W,Isaac,29.2,90.2
4013,20120829,1200,2012,8,29,  90.5W,Isaac,29.4,90.5
4014,20120829,1800,2012,8,29,  90.8W,Isaac,29.7,90.8
4015,20120830,0,2012,8,30,  91.1W,Isaac,30.1,91.1
4016,20120830,600,2012,8,30,  91.5W,Isaac,30.6,91.5
4017,20120830,1200,2012,8,30,  91.9W,Isaac,31.3,91.9
4018,20120830,1800,2012,8,30,  92.4W,Isaac,32.1,92.4
4019,20120831,0,2012,8,31,  92.9W,Isaac,33.1,92.9
4020,20120831,600,2012,8,31,  93.5W,Isaac,34.3,93.5
4021,20120831,1200,2012,8,31,  94.0W,Isaac,35.6,94
4022,20120831,1800,2012,8,31,  94.1W,Isaac,36.8,94.1
4023,20120901,0,2012,9,1,  93.9W,Isaac,37.8,93.9
4024,20120901,600,2012,9,1,  93.3W,Isaac,38.4,93.3
4025,20120821,1800,2012,8,21,  31.7W,Joyce,10.7,31.7
4026,20120822,0,2012,8,22,  33.1W,Joyce,11.1,33.1
4027,20120822,600,2012,8,22,  34.5W,Joyce,11.5,34.5
4028,20120822,1200,2012,8,22,  35.8W,Joyce,12.1,35.8
4029,20120822,1800,2012,8,22,  37.3W,Joyce,12.8,37.3
4030,20120823,0,2012,8,23,  38.7W,Joyce,13.5,38.7
4031,20120823,600,2012,8,23,  40.0W,Joyce,14.2,40
4032,20120823,1200,2012,8,23,  41.1W,Joyce,14.8,41.1
4033,20120823,1800,2012,8,23,  42.1W,Joyce,15.5,42.1
4034,20120824,0,2012,8,24,  43.2W,Joyce,16.1,43.2
4035,20120824,600,2012,8,24,  44.3W,Joyce,16.7,44.3
4036,20120824,1200,2012,8,24,  45.4W,Joyce,17.4,45.4
4037,20120828,1800,2012,8,28,  43.4W,Kirk,23.9,43.4
4038,20120829,0,2012,8,29,  44.5W,Kirk,24,44.5
4039,20120829,600,2012,8,29,  45.5W,Kirk,24.3,45.5
4040,20120829,1200,2012,8,29,  46.3W,Kirk,24.6,46.3
4041,20120829,1800,2012,8,29,  47.1W,Kirk,25.1,47.1
4042,20120830,0,2012,8,30,  47.9W,Kirk,25.6,47.9
4043,20120830,600,2012,8,30,  48.6W,Kirk,26.1,48.6
4044,20120830,1200,2012,8,30,  49.3W,Kirk,26.8,49.3
4045,20120830,1800,2012,8,30,  50.1W,Kirk,27.6,50.1
4046,20120831,0,2012,8,31,  50.5W,Kirk,28.5,50.5
4047,20120831,600,2012,8,31,  50.7W,Kirk,29.6,50.7
4048,20120831,1200,2012,8,31,  50.9W,Kirk,30.6,50.9
4049,20120831,1800,2012,8,31,  50.6W,Kirk,31.7,50.6
4050,20120901,0,2012,9,1,  50.0W,Kirk,33.1,50
4051,20120901,600,2012,9,1,  48.9W,Kirk,34.6,48.9
4052,20120901,1200,2012,9,1,  47.3W,Kirk,36.5,47.3
4053,20120901,1800,2012,9,1,  45.4W,Kirk,38.4,45.4
4054,20120902,0,2012,9,2,  43.0W,Kirk,40.3,43
4055,20120902,600,2012,9,2,  40.6W,Kirk,42.4,40.6
4056,20120902,1200,2012,9,2,  38.1W,Kirk,45,38.1
4057,20120902,1800,2012,9,2,  34.6W,Kirk,48.1,34.6
4058,20120903,0,2012,9,3,  30.9W,Kirk,51.7,30.9
4059,20120828,1200,2012,8,28,  27.4W,Leslie,12.9,27.4
4060,20120828,1800,2012,8,28,  29.6W,Leslie,13,29.6
4061,20120829,0,2012,8,29,  31.7W,Leslie,13.1,31.7
4062,20120829,600,2012,8,29,  33.7W,Leslie,13.2,33.7
4063,20120829,1200,2012,8,29,  35.6W,Leslie,13.3,35.6
4064,20120829,1800,2012,8,29,  37.5W,Leslie,13.4,37.5
4065,20120830,0,2012,8,30,  39.2W,Leslie,13.5,39.2
4066,20120830,600,2012,8,30,  40.9W,Leslie,13.6,40.9
4067,20120830,1200,2012,8,30,  42.6W,Leslie,13.8,42.6
4068,20120830,1800,2012,8,30,  44.2W,Leslie,14.2,44.2
4069,20120831,0,2012,8,31,  45.8W,Leslie,14.7,45.8
4070,20120831,600,2012,8,31,  47.4W,Leslie,15.3,47.4
4071,20120831,1200,2012,8,31,  49.0W,Leslie,16,49
4072,20120831,1800,2012,8,31,  50.6W,Leslie,16.5,50.6
4073,20120901,0,2012,9,1,  52.2W,Leslie,17.1,52.2
4074,20120901,600,2012,9,1,  53.8W,Leslie,17.6,53.8
4075,20120901,1200,2012,9,1,  55.3W,Leslie,18.1,55.3
4076,20120901,1800,2012,9,1,  56.8W,Leslie,18.8,56.8
4077,20120902,0,2012,9,2,  58.1W,Leslie,19.6,58.1
4078,20120902,600,2012,9,2,  59.4W,Leslie,20.4,59.4
4079,20120902,1200,2012,9,2,  60.7W,Leslie,21.2,60.7
4080,20120902,1800,2012,9,2,  61.4W,Leslie,22.1,61.4
4081,20120903,0,2012,9,3,  61.7W,Leslie,22.9,61.7
4082,20120903,600,2012,9,3,  62.2W,Leslie,23.4,62.2
4083,20120903,1200,2012,9,3,  62.6W,Leslie,23.5,62.6
4084,20120903,1800,2012,9,3,  62.8W,Leslie,23.8,62.8
4085,20120904,0,2012,9,4,  62.6W,Leslie,24.2,62.6
4086,20120904,600,2012,9,4,  62.5W,Leslie,24.5,62.5
4087,20120904,1200,2012,9,4,  62.5W,Leslie,24.8,62.5
4088,20120904,1800,2012,9,4,  62.6W,Leslie,25,62.6
4089,20120905,0,2012,9,5,  62.8W,Leslie,25.2,62.8
4090,20120905,600,2012,9,5,  62.8W,Leslie,25.4,62.8
4091,20120905,1200,2012,9,5,  62.8W,Leslie,25.6,62.8
4092,20120905,1800,2012,9,5,  62.7W,Leslie,25.8,62.7
4093,20120906,0,2012,9,6,  62.6W,Leslie,26,62.6
4094,20120906,600,2012,9,6,  62.5W,Leslie,26.2,62.5
4095,20120906,1200,2012,9,6,  62.4W,Leslie,26.3,62.4
4096,20120906,1800,2012,9,6,  62.3W,Leslie,26.4,62.3
4097,20120907,0,2012,9,7,  62.2W,Leslie,26.5,62.2
4098,20120907,600,2012,9,7,  62.2W,Leslie,26.6,62.2
4099,20120907,1200,2012,9,7,  62.2W,Leslie,26.8,62.2
4100,20120907,1800,2012,9,7,  62.2W,Leslie,27.1,62.2
4101,20120908,0,2012,9,8,  62.3W,Leslie,27.4,62.3
4102,20120908,600,2012,9,8,  62.4W,Leslie,27.8,62.4
4103,20120908,1200,2012,9,8,  62.5W,Leslie,28.3,62.5
4104,20120908,1800,2012,9,8,  62.5W,Leslie,29,62.5
4105,20120909,0,2012,9,9,  62.6W,Leslie,29.7,62.6
4106,20120909,600,2012,9,9,  62.6W,Leslie,30.5,62.6
4107,20120909,1200,2012,9,9,  62.5W,Leslie,31.5,62.5
4108,20120909,1800,2012,9,9,  62.3W,Leslie,32.6,62.3
4109,20120910,0,2012,9,10,  62.0W,Leslie,33.8,62
4110,20120910,600,2012,9,10,  61.6W,Leslie,35.1,61.6
4111,20120910,1200,2012,9,10,  60.8W,Leslie,36.4,60.8
4112,20120910,1800,2012,9,10,  59.8W,Leslie,38.5,59.8
4113,20120911,0,2012,9,11,  58.6W,Leslie,41.1,58.6
4114,20120911,600,2012,9,11,  57.3W,Leslie,44,57.3
4115,20120911,900,2012,9,11,  56.1W,Leslie,45.8,56.1
4116,20120911,1200,2012,9,11,  54.9W,Leslie,47.7,54.9
4117,20120911,1800,2012,9,11,  51.9W,Leslie,51.6,51.9
4118,20120912,0,2012,9,12,  48.5W,Leslie,55.5,48.5
4119,20120902,0,2012,9,2,  36.7W,Michael,28.9,36.7
4120,20120902,600,2012,9,2,  37.9W,Michael,28.1,37.9
4121,20120902,1200,2012,9,2,  39.2W,Michael,27.2,39.2
4122,20120902,1800,2012,9,2,  40.1W,Michael,26.4,40.1
4123,20120903,0,2012,9,3,  40.7W,Michael,25.8,40.7
4124,20120903,600,2012,9,3,  41.2W,Michael,25.4,41.2
4125,20120903,1200,2012,9,3,  41.7W,Michael,25.3,41.7
4126,20120903,1800,2012,9,3,  42.1W,Michael,25.5,42.1
4127,20120904,0,2012,9,4,  42.5W,Michael,25.8,42.5
4128,20120904,600,2012,9,4,  43.0W,Michael,26.2,43
4129,20120904,1200,2012,9,4,  43.5W,Michael,26.7,43.5
4130,20120904,1800,2012,9,4,  43.7W,Michael,27.1,43.7
4131,20120905,0,2012,9,5,  43.8W,Michael,27.4,43.8
4132,20120905,600,2012,9,5,  43.8W,Michael,27.8,43.8
4133,20120905,1200,2012,9,5,  43.5W,Michael,28.2,43.5
4134,20120905,1800,2012,9,5,  43.1W,Michael,28.6,43.1
4135,20120906,0,2012,9,6,  42.6W,Michael,29,42.6
4136,20120906,600,2012,9,6,  42.0W,Michael,29.4,42
4137,20120906,1200,2012,9,6,  41.4W,Michael,29.9,41.4
4138,20120906,1800,2012,9,6,  41.0W,Michael,30.3,41
4139,20120907,0,2012,9,7,  40.8W,Michael,30.6,40.8
4140,20120907,600,2012,9,7,  40.8W,Michael,30.9,40.8
4141,20120907,1200,2012,9,7,  41.0W,Michael,31.1,41
4142,20120907,1800,2012,9,7,  41.2W,Michael,31.3,41.2
4143,20120908,0,2012,9,8,  41.5W,Michael,31.6,41.5
4144,20120908,600,2012,9,8,  41.7W,Michael,32,41.7
4145,20120908,1200,2012,9,8,  41.9W,Michael,32.4,41.9
4146,20120908,1800,2012,9,8,  42.1W,Michael,32.9,42.1
4147,20120909,0,2012,9,9,  42.3W,Michael,33.3,42.3
4148,20120909,600,2012,9,9,  42.6W,Michael,33.6,42.6
4149,20120909,1200,2012,9,9,  42.9W,Michael,33.7,42.9
4150,20120909,1800,2012,9,9,  43.5W,Michael,33.7,43.5
4151,20120910,0,2012,9,10,  44.1W,Michael,33.6,44.1
4152,20120910,600,2012,9,10,  44.9W,Michael,33.4,44.9
4153,20120910,1200,2012,9,10,  45.8W,Michael,33.6,45.8
4154,20120910,1800,2012,9,10,  46.9W,Michael,33.9,46.9
4155,20120911,0,2012,9,11,  47.8W,Michael,34.8,47.8
4156,20120911,600,2012,9,11,  47.8W,Michael,36.4,47.8
4157,20120911,1200,2012,9,11,  47.6W,Michael,38.2,47.6
4158,20120911,1800,2012,9,11,  46.6W,Michael,40.2,46.6
4159,20120912,0,2012,9,12,  45.0W,Michael,42.5,45
4160,20120912,600,2012,9,12,  42.6W,Michael,45,42.6
4161,20120910,1200,2012,9,10,  38.0W,Nadine,15.5,38
4162,20120910,1800,2012,9,10,  39.4W,Nadine,15.6,39.4
4163,20120911,0,2012,9,11,  40.8W,Nadine,15.8,40.8
4164,20120911,600,2012,9,11,  41.9W,Nadine,16,41.9
4165,20120911,1200,2012,9,11,  42.8W,Nadine,16.4,42.8
4166,20120911,1800,2012,9,11,  43.7W,Nadine,16.9,43.7
4167,20120912,0,2012,9,12,  44.8W,Nadine,17.5,44.8
4168,20120912,600,2012,9,12,  45.9W,Nadine,18.1,45.9
4169,20120912,1200,2012,9,12,  47.1W,Nadine,18.8,47.1
4170,20120912,1800,2012,9,12,  48.3W,Nadine,19.5,48.3
4171,20120913,0,2012,9,13,  49.5W,Nadine,20.2,49.5
4172,20120913,600,2012,9,13,  50.6W,Nadine,21,50.6
4173,20120913,1200,2012,9,13,  51.7W,Nadine,22,51.7
4174,20120913,1800,2012,9,13,  52.6W,Nadine,23.2,52.6
4175,20120914,0,2012,9,14,  53.4W,Nadine,24.4,53.4
4176,20120914,600,2012,9,14,  54.0W,Nadine,25.6,54
4177,20120914,1200,2012,9,14,  54.0W,Nadine,27,54
4178,20120914,1800,2012,9,14,  53.7W,Nadine,28.3,53.7
4179,20120915,0,2012,9,15,  53.3W,Nadine,29.6,53.3
4180,20120915,600,2012,9,15,  52.2W,Nadine,30.5,52.2
4181,20120915,1200,2012,9,15,  50.7W,Nadine,30.8,50.7
4182,20120915,1800,2012,9,15,  49.1W,Nadine,30.8,49.1
4183,20120916,0,2012,9,16,  47.5W,Nadine,30.7,47.5
4184,20120916,600,2012,9,16,  45.4W,Nadine,30.6,45.4
